"ONTOLOGY"	"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"	"core_enrichment"
"BP"	"GO:0072599"	"establishment of protein localization to endoplasmic reticulum"	5	-0.789292390822732	-1.55842311196356	0.0282587628261826	0.0282587628261826	0.665178697903526	7	"tags=40%, list=1%, signal=40%"	"ENSG00000276168/ENSG00000278771"
"BP"	"GO:0019752"	"carboxylic acid metabolic process"	47	0.375988551043096	1.46129884600917	0.0289637436667959	0.0289637436667959	0.674367710853798	177	"tags=34%, list=17%, signal=30%"	"ENSG00000148672/ENSG00000123684/ENSG00000123560/ENSG00000119711/ENSG00000099194/ENSG00000169710/ENSG00000153904/ENSG00000058668/ENSG00000067992/ENSG00000112531/ENSG00000134440/ENSG00000014641/ENSG00000109107/ENSG00000080493/ENSG00000142192/ENSG00000278540"
"BP"	"GO:0034405"	"response to fluid shear stress"	4	-0.833784564607877	-1.53683739531543	0.0292494070159075	0.0292494070159075	0.674367710853798	159	"tags=75%, list=15%, signal=64%"	"ENSG00000178209/ENSG00000120899/ENSG00000008710"
"MF"	"GO:0003684"	"damaged DNA binding"	5	-0.787710598629028	-1.55529993284559	0.0293561566765495	0.0293561566765495	0.674367710853798	134	"tags=60%, list=13%, signal=53%"	"ENSG00000067369/ENSG00000189403/ENSG00000005339"
"BP"	"GO:0006643"	"membrane lipid metabolic process"	10	0.626497647710584	1.58866195881594	0.0295324195505333	0.0295324195505333	0.674367710853798	128	"tags=50%, list=12%, signal=44%"	"ENSG00000156671/ENSG00000163590/ENSG00000177511/ENSG00000136960/ENSG00000111897"
"BP"	"GO:0006665"	"sphingolipid metabolic process"	10	0.626497647710584	1.58866195881594	0.0295324195505333	0.0295324195505333	0.674367710853798	128	"tags=50%, list=12%, signal=44%"	"ENSG00000156671/ENSG00000163590/ENSG00000177511/ENSG00000136960/ENSG00000111897"
"BP"	"GO:0035249"	"synaptic transmission, glutamatergic"	26	-0.488669306228761	-1.52975488975937	0.0295882673472913	0.0295882673472913	0.674367710853798	252	"tags=42%, list=24%, signal=33%"	"ENSG00000176884/ENSG00000179915/ENSG00000018625/ENSG00000003393/ENSG00000120899/ENSG00000157680/ENSG00000109572/ENSG00000125675/ENSG00000137766/ENSG00000164418/ENSG00000149091"
"MF"	"GO:0003676"	"nucleic acid binding"	240	-0.296312070068322	-1.31345851128467	0.029868578255675	0.029868578255675	0.674367710853798	214	"tags=25%, list=20%, signal=26%"	"ENSG00000105968/ENSG00000108848/ENSG00000164754/ENSG00000150991/ENSG00000138095/ENSG00000163848/ENSG00000106682/ENSG00000110367/ENSG00000225783/ENSG00000141367/ENSG00000205542/ENSG00000123200/ENSG00000196262/ENSG00000109906/ENSG00000166848/ENSG00000132466/ENSG00000149187/ENSG00000089737/ENSG00000010818/ENSG00000127603/ENSG00000116560/ENSG00000075292/ENSG00000178209/ENSG00000170027/ENSG00000291237/ENSG00000133026/ENSG00000124177/ENSG00000173889/ENSG00000096384/ENSG00000067369/ENSG00000185630/ENSG00000116747/ENSG00000055332/ENSG00000116539/ENSG00000167232/ENSG00000069275/ENSG00000064607/ENSG00000117523/ENSG00000071082/ENSG00000104852/ENSG00000173575/ENSG00000131018/ENSG00000198265/ENSG00000189403/ENSG00000080503/ENSG00000005339/ENSG00000172995/ENSG00000123636/ENSG00000056586/ENSG00000139746/ENSG00000010244/ENSG00000204186/ENSG00000154556/ENSG00000132424/ENSG00000188994/ENSG00000204469/ENSG00000063046/ENSG00000171988/ENSG00000167978/ENSG00000048991/ENSG00000127914"
"BP"	"GO:0035902"	"response to immobilization stress"	3	-0.860245514636449	-1.45058855306874	0.0298953707118688	0.0298953707118688	0.674367710853798	152	"tags=100%, list=14%, signal=86%"	"ENSG00000120899/ENSG00000105220"
"BP"	"GO:0036296"	"response to increased oxygen levels"	3	-0.860245514636449	-1.45058855306874	0.0298953707118688	0.0298953707118688	0.674367710853798	152	"tags=100%, list=14%, signal=86%"	"ENSG00000114573/ENSG00000198899"
"BP"	"GO:0051602"	"response to electrical stimulus"	7	-0.704861504444409	-1.51637028304768	0.0300133840648304	0.0300133840648304	0.674367710853798	152	"tags=43%, list=14%, signal=37%"	"ENSG00000291237/ENSG00000198804/ENSG00000127914"
"BP"	"GO:0016482"	"cytosolic transport"	34	0.384167758253872	1.39477924951219	0.0303761301023399	0.0303761301023399	0.679429897406945	206	"tags=35%, list=19%, signal=29%"	"ENSG00000138071/ENSG00000164292/ENSG00000134108/ENSG00000132872/ENSG00000115020/ENSG00000155980/ENSG00000134243/ENSG00000164715/ENSG00000083097/ENSG00000150867/ENSG00000197969/ENSG00000154917"
"BP"	"GO:0050854"	"regulation of antigen receptor-mediated signaling pathway"	4	-0.83014290126416	-1.53012505660668	0.0308895142010815	0.0308895142010815	0.687800657602081	21	"tags=75%, list=2%, signal=74%"	"ENSG00000166501/ENSG00000149091/ENSG00000154096"
"BP"	"GO:0006644"	"phospholipid metabolic process"	30	0.437003385473746	1.55611214002719	0.0311682272357181	0.0311682272357181	0.690894477691443	130	"tags=37%, list=12%, signal=33%"	"ENSG00000156671/ENSG00000070214/ENSG00000123684/ENSG00000101290/ENSG00000091039/ENSG00000143772/ENSG00000149311/ENSG00000136960/ENSG00000115020/ENSG00000111897/ENSG00000276293"
"BP"	"GO:0042542"	"response to hydrogen peroxide"	8	-0.692830422811335	-1.58343830825838	0.0316100583321068	0.0316100583321068	0.694954955839501	152	"tags=50%, list=14%, signal=43%"	"ENSG00000291237/ENSG00000120899/ENSG00000198786/ENSG00000198695"
"BP"	"GO:0006650"	"glycerophospholipid metabolic process"	27	0.426006748014771	1.46948520655901	0.0321422081297014	0.0321422081297014	0.694954955839501	130	"tags=37%, list=12%, signal=33%"	"ENSG00000070214/ENSG00000123684/ENSG00000101290/ENSG00000091039/ENSG00000143772/ENSG00000149311/ENSG00000136960/ENSG00000115020/ENSG00000111897/ENSG00000276293"
"BP"	"GO:0009150"	"purine ribonucleotide metabolic process"	33	-0.458767351365056	-1.52027836494079	0.0321835617290178	0.0321835617290178	0.694954955839501	230	"tags=45%, list=22%, signal=37%"	"ENSG00000018625/ENSG00000130414/ENSG00000154027/ENSG00000205542/ENSG00000212907/ENSG00000198836/ENSG00000114573/ENSG00000198763/ENSG00000198888/ENSG00000198786/ENSG00000198899/ENSG00000198886/ENSG00000110955/ENSG00000198695/ENSG00000198840"
"BP"	"GO:0009259"	"ribonucleotide metabolic process"	33	-0.458767351365056	-1.52027836494079	0.0321835617290178	0.0321835617290178	0.694954955839501	230	"tags=45%, list=22%, signal=37%"	"ENSG00000018625/ENSG00000130414/ENSG00000154027/ENSG00000205542/ENSG00000212907/ENSG00000198836/ENSG00000114573/ENSG00000198763/ENSG00000198888/ENSG00000198786/ENSG00000198899/ENSG00000198886/ENSG00000110955/ENSG00000198695/ENSG00000198840"
"BP"	"GO:0019693"	"ribose phosphate metabolic process"	33	-0.458767351365056	-1.52027836494079	0.0321835617290178	0.0321835617290178	0.694954955839501	230	"tags=45%, list=22%, signal=37%"	"ENSG00000018625/ENSG00000130414/ENSG00000154027/ENSG00000205542/ENSG00000212907/ENSG00000198836/ENSG00000114573/ENSG00000198763/ENSG00000198888/ENSG00000198786/ENSG00000198899/ENSG00000198886/ENSG00000110955/ENSG00000198695/ENSG00000198840"
"BP"	"GO:0007162"	"negative regulation of cell adhesion"	21	-0.535770335259365	-1.58280859282847	0.0323561554755224	0.0323561554755224	0.694954955839501	236	"tags=38%, list=22%, signal=30%"	"ENSG00000108946/ENSG00000179295/ENSG00000131507/ENSG00000169398/ENSG00000076356/ENSG00000189403/ENSG00000110955/ENSG00000056586"
"BP"	"GO:0001910"	"regulation of leukocyte mediated cytotoxicity"	3	0.865911237016053	1.49078656402834	0.0326167104486853	0.0326167104486853	0.694954955839501	145	"tags=100%, list=14%, signal=87%"	"ENSG00000182985/ENSG00000107758/ENSG00000166710"
"BP"	"GO:0002504"	"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"	3	0.865911237016053	1.49078656402834	0.0326167104486853	0.0326167104486853	0.694954955839501	145	"tags=100%, list=14%, signal=87%"	"ENSG00000134108/ENSG00000115020/ENSG00000166710"
"BP"	"GO:0031341"	"regulation of cell killing"	3	0.865911237016053	1.49078656402834	0.0326167104486853	0.0326167104486853	0.694954955839501	145	"tags=100%, list=14%, signal=87%"	"ENSG00000182985/ENSG00000107758/ENSG00000166710"
"BP"	"GO:0046636"	"negative regulation of alpha-beta T cell activation"	3	-0.855524079320113	-1.44262703521435	0.0333782228110554	0.0333782228110554	0.702101385535122	157	"tags=100%, list=15%, signal=85%"	"ENSG00000189403/ENSG00000056586"
"BP"	"GO:2000514"	"regulation of CD4-positive, alpha-beta T cell activation"	3	-0.855524079320113	-1.44262703521435	0.0333782228110554	0.0333782228110554	0.702101385535122	157	"tags=100%, list=15%, signal=85%"	"ENSG00000189403/ENSG00000056586"
"BP"	"GO:2000515"	"negative regulation of CD4-positive, alpha-beta T cell activation"	3	-0.855524079320113	-1.44262703521435	0.0333782228110554	0.0333782228110554	0.702101385535122	157	"tags=100%, list=15%, signal=85%"	"ENSG00000189403/ENSG00000056586"
"BP"	"GO:0048681"	"negative regulation of axon regeneration"	4	-0.826517039236741	-1.52344184299189	0.0336230310764673	0.0336230310764673	0.703275808879647	120	"tags=75%, list=11%, signal=67%"	"ENSG00000105426/ENSG00000118785/ENSG00000198825"
"BP"	"GO:0043266"	"regulation of potassium ion transport"	15	-0.569401254156369	-1.53469451918679	0.0337202429744905	0.0337202429744905	0.703275808879647	172	"tags=40%, list=16%, signal=34%"	"ENSG00000117152/ENSG00000049759/ENSG00000120899/ENSG00000136717/ENSG00000127914/ENSG00000069424"
"BP"	"GO:0001667"	"ameboidal-type cell migration"	46	0.360877522351854	1.39646827350015	0.0338608731660324	0.0338608731660324	0.703275808879647	254	"tags=46%, list=24%, signal=36%"	"ENSG00000166068/ENSG00000113140/ENSG00000152661/ENSG00000113578/ENSG00000178568/ENSG00000011426/ENSG00000058668/ENSG00000136960/ENSG00000154229/ENSG00000157764/ENSG00000102606/ENSG00000107372/ENSG00000147459/ENSG00000100852/ENSG00000074054/ENSG00000111961/ENSG00000152234/ENSG00000011405/ENSG00000131016/ENSG00000196712/ENSG00000169554"
"BP"	"GO:0030036"	"actin cytoskeleton organization"	95	0.293419700278578	1.29211397674401	0.0349627277312244	0.0349627277312244	0.723122525548689	217	"tags=35%, list=20%, signal=30%"	"ENSG00000138071/ENSG00000106780/ENSG00000136541/ENSG00000159176/ENSG00000106078/ENSG00000011426/ENSG00000158528/ENSG00000018189/ENSG00000148700/ENSG00000023516/ENSG00000155657/ENSG00000128585/ENSG00000064042/ENSG00000154380/ENSG00000164327/ENSG00000248905/ENSG00000095637/ENSG00000091513/ENSG00000157764/ENSG00000104067/ENSG00000075340/ENSG00000197872/ENSG00000124126/ENSG00000125249/ENSG00000157827/ENSG00000187164/ENSG00000074054/ENSG00000105887/ENSG00000143776/ENSG00000055163/ENSG00000184009/ENSG00000046653/ENSG00000125868"
"BP"	"GO:0070972"	"protein localization to endoplasmic reticulum"	8	-0.688116467187611	-1.57266473701746	0.0363913065487127	0.0363913065487127	0.742919519891546	7	"tags=25%, list=1%, signal=25%"	"ENSG00000276168/ENSG00000278771"
"BP"	"GO:0050852"	"T cell receptor signaling pathway"	8	-0.687865044712728	-1.57209012024952	0.0363913065487127	0.0363913065487127	0.742919519891546	42	"tags=38%, list=4%, signal=36%"	"ENSG00000056586/ENSG00000149091/ENSG00000154096"
"BP"	"GO:0071277"	"cellular response to calcium ion"	15	0.527736166881666	1.53411142238059	0.0363958550425136	0.0363958550425136	0.742919519891546	339	"tags=60%, list=32%, signal=41%"	"ENSG00000143772/ENSG00000132872/ENSG00000157764/ENSG00000198838/ENSG00000087274/ENSG00000164742/ENSG00000158445/ENSG00000011347/ENSG00000184156"
"MF"	"GO:0097159"	"organic cyclic compound binding"	396	-0.269793601556731	-1.24985478325266	0.0365448504983389	0.0365448504983389	0.742919519891546	255	"tags=28%, list=24%, signal=34%"	"ENSG00000074590/ENSG00000166598/ENSG00000204217/ENSG00000075151/ENSG00000181722/ENSG00000084731/ENSG00000198300/ENSG00000106976/ENSG00000065150/ENSG00000108946/ENSG00000018625/ENSG00000100077/ENSG00000182568/ENSG00000111640/ENSG00000196876/ENSG00000105968/ENSG00000108848/ENSG00000023171/ENSG00000164754/ENSG00000150991/ENSG00000138095/ENSG00000163848/ENSG00000106682/ENSG00000110367/ENSG00000225783/ENSG00000134287/ENSG00000168385/ENSG00000141367/ENSG00000154027/ENSG00000205542/ENSG00000123200/ENSG00000196262/ENSG00000241973/ENSG00000109906/ENSG00000133706/ENSG00000165868/ENSG00000166848/ENSG00000132466/ENSG00000149187/ENSG00000089737/ENSG00000167972/ENSG00000010818/ENSG00000127603/ENSG00000116560/ENSG00000075292/ENSG00000178209/ENSG00000170027/ENSG00000291237/ENSG00000133026/ENSG00000124177/ENSG00000169398/ENSG00000120899/ENSG00000157680/ENSG00000157087/ENSG00000173889/ENSG00000096384/ENSG00000067369/ENSG00000185630/ENSG00000116747/ENSG00000055332/ENSG00000198836/ENSG00000116539/ENSG00000167232/ENSG00000069275/ENSG00000133816/ENSG00000114573/ENSG00000109572/ENSG00000064607/ENSG00000135916/ENSG00000117523/ENSG00000071082/ENSG00000157152/ENSG00000104852/ENSG00000067057/ENSG00000160209/ENSG00000173575/ENSG00000131018/ENSG00000183049/ENSG00000198752/ENSG00000198265/ENSG00000100167/ENSG00000107331/ENSG00000149269/ENSG00000189403/ENSG00000110955/ENSG00000122966/ENSG00000017260/ENSG00000080503/ENSG00000005339/ENSG00000172995/ENSG00000154310/ENSG00000123636/ENSG00000056586/ENSG00000139746/ENSG00000010244/ENSG00000204186/ENSG00000169764/ENSG00000038382/ENSG00000154556/ENSG00000132424/ENSG00000198804/ENSG00000188994/ENSG00000149091/ENSG00000132932/ENSG00000204469/ENSG00000063046/ENSG00000171988/ENSG00000167978/ENSG00000048991/ENSG00000127914"
"CC"	"GO:0098978"	"glutamatergic synapse"	89	-0.351643839364792	-1.37393427467508	0.0366713681241185	0.0366713681241185	0.742919519891546	243	"tags=28%, list=23%, signal=24%"	"ENSG00000106976/ENSG00000135298/ENSG00000139220/ENSG00000163618/ENSG00000108946/ENSG00000196876/ENSG00000221890/ENSG00000182621/ENSG00000196090/ENSG00000120899/ENSG00000157087/ENSG00000173898/ENSG00000105426/ENSG00000109572/ENSG00000157152/ENSG00000159842/ENSG00000186472/ENSG00000050438/ENSG00000154310/ENSG00000136717/ENSG00000152767/ENSG00000164418/ENSG00000038382/ENSG00000204681/ENSG00000127914"
"BP"	"GO:1903035"	"negative regulation of response to wounding"	8	-0.686126595635245	-1.56811695917632	0.0369225571318364	0.0369225571318364	0.744955223592283	120	"tags=38%, list=11%, signal=34%"	"ENSG00000105426/ENSG00000118785/ENSG00000198825"
"MF"	"GO:0031406"	"carboxylic acid binding"	12	0.587150159271882	1.56602791245488	0.0371362158962783	0.0371362158962783	0.746220238976991	86	"tags=33%, list=8%, signal=31%"	"ENSG00000147588/ENSG00000148672/ENSG00000153904/ENSG00000177511"
"BP"	"GO:0098900"	"regulation of action potential"	14	-0.572229403321528	-1.52077522844587	0.0378440400218858	0.0378440400218858	0.754574747440491	46	"tags=71%, list=4%, signal=69%"	"ENSG00000145362/ENSG00000198668/ENSG00000075711/ENSG00000160014/ENSG00000174437/ENSG00000153956/ENSG00000114279/ENSG00000136717/ENSG00000127914/ENSG00000069424"
"CC"	"GO:0030864"	"cortical actin cytoskeleton"	12	0.583353768860766	1.55590230275096	0.0378572850291695	0.0378572850291695	0.754574747440491	59	"tags=33%, list=6%, signal=32%"	"ENSG00000138071/ENSG00000106078/ENSG00000011426/ENSG00000158528"
"BP"	"GO:0031331"	"positive regulation of cellular catabolic process"	28	0.419538400189768	1.47316271845758	0.0394418607371097	0.0394418607371097	0.783001386689778	280	"tags=61%, list=26%, signal=46%"	"ENSG00000229807/ENSG00000135829/ENSG00000149311/ENSG00000055917/ENSG00000197386/ENSG00000048707/ENSG00000155506/ENSG00000095787/ENSG00000276293/ENSG00000080493/ENSG00000142192/ENSG00000150867/ENSG00000011405/ENSG00000009307/ENSG00000245532/ENSG00000149212/ENSG00000100354"
"CC"	"GO:0042995"	"cell projection"	328	-0.277119865638401	-1.25948206681998	0.0398179749715586	0.0398179749715586	0.786640788749145	159	"tags=18%, list=15%, signal=22%"	"ENSG00000178209/ENSG00000131507/ENSG00000185046/ENSG00000118200/ENSG00000133026/ENSG00000072071/ENSG00000003393/ENSG00000169398/ENSG00000120899/ENSG00000157680/ENSG00000157087/ENSG00000134250/ENSG00000096384/ENSG00000173898/ENSG00000198836/ENSG00000155816/ENSG00000087250/ENSG00000105426/ENSG00000114573/ENSG00000109572/ENSG00000116127/ENSG00000159842/ENSG00000171798/ENSG00000204843/ENSG00000154429/ENSG00000186472/ENSG00000038427/ENSG00000131018/ENSG00000110514/ENSG00000050438/ENSG00000198752/ENSG00000149269/ENSG00000128512/ENSG00000125675/ENSG00000118785/ENSG00000101445/ENSG00000172270/ENSG00000130779/ENSG00000115266/ENSG00000105220/ENSG00000137766/ENSG00000107957/ENSG00000136717/ENSG00000152767/ENSG00000198825/ENSG00000164418/ENSG00000038382/ENSG00000204681/ENSG00000144406/ENSG00000154556/ENSG00000149091/ENSG00000132932/ENSG00000021645/ENSG00000008710/ENSG00000127914/ENSG00000069424/ENSG00000154096/ENSG00000167654"
"BP"	"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	16	-0.561864870410186	-1.54492851994771	0.0399434616859526	0.0399434616859526	0.786640788749145	252	"tags=44%, list=24%, signal=34%"	"ENSG00000176884/ENSG00000179915/ENSG00000018625/ENSG00000120899/ENSG00000157680/ENSG00000164418/ENSG00000149091"
"BP"	"GO:0030258"	"lipid modification"	8	-0.681975755069146	-1.55863036657381	0.0406413146167201	0.0406413146167201	0.795145398828478	142	"tags=38%, list=13%, signal=33%"	"ENSG00000157680/ENSG00000198825/ENSG00000149091"
"CC"	"GO:0000803"	"sex chromosome"	5	0.758593563404578	1.5458529027048	0.040732746898804	0.040732746898804	0.795145398828478	44	"tags=40%, list=4%, signal=39%"	"ENSG00000180628/ENSG00000229807"
"BP"	"GO:0090224"	"regulation of spindle organization"	9	-0.650029414391178	-1.53371773497622	0.04085787579585	0.04085787579585	0.795145398828478	189	"tags=44%, list=18%, signal=37%"	"ENSG00000141367/ENSG00000204843/ENSG00000154429/ENSG00000008710"
"MF"	"GO:0052745"	"inositol phosphate phosphatase activity"	4	-0.818542074809083	-1.50874233417512	0.0412769014193089	0.0412769014193089	0.800149965180907	106	"tags=100%, list=10%, signal=90%"	"ENSG00000159082/ENSG00000040933/ENSG00000198825"
"MF"	"GO:0017018"	"myosin phosphatase activity"	8	0.656367039577441	1.5545236070442	0.0417247247647621	0.0417247247647621	0.802536586095936	122	"tags=38%, list=11%, signal=33%"	"ENSG00000163644/ENSG00000163590/ENSG00000107758"
"MF"	"GO:0005496"	"steroid binding"	8	0.655721879067425	1.55299562470707	0.0417247247647621	0.0417247247647621	0.802536586095936	32	"tags=38%, list=3%, signal=37%"	"ENSG00000147588/ENSG00000091039/ENSG00000138760"
"MF"	"GO:0034596"	"phosphatidylinositol phosphate 4-phosphatase activity"	3	-0.845289817708855	-1.42536951687823	0.0420853885372006	0.0420853885372006	0.806336126359421	106	"tags=100%, list=10%, signal=90%"	"ENSG00000040933/ENSG00000198825"
"MF"	"GO:0072341"	"modified amino acid binding"	12	0.578721782975275	1.54354801982652	0.042904779414802	0.042904779414802	0.818313303399764	99	"tags=42%, list=9%, signal=38%"	"ENSG00000091039/ENSG00000138760/ENSG00000137501/ENSG00000169710/ENSG00000132872"
"CC"	"GO:0031252"	"cell leading edge"	69	-0.370317759110341	-1.39744461098862	0.0430416068866571	0.0430416068866571	0.818313303399764	165	"tags=23%, list=16%, signal=21%"	"ENSG00000127603/ENSG00000152894/ENSG00000133026/ENSG00000003393/ENSG00000120899/ENSG00000157087/ENSG00000109572/ENSG00000204843/ENSG00000198752/ENSG00000149269/ENSG00000130779/ENSG00000115266/ENSG00000204681/ENSG00000154556/ENSG00000149091/ENSG00000154096"
"BP"	"GO:0030032"	"lamellipodium assembly"	8	0.651748251425089	1.54358458240429	0.0437936733930936	0.0437936733930936	0.822391093598524	271	"tags=50%, list=26%, signal=38%"	"ENSG00000138071/ENSG00000102606/ENSG00000080824/ENSG00000145675"
"BP"	"GO:0008654"	"phospholipid biosynthetic process"	24	0.437706153988419	1.44186105616896	0.0441721294446744	0.0441721294446744	0.822391093598524	130	"tags=38%, list=12%, signal=34%"	"ENSG00000156671/ENSG00000070214/ENSG00000123684/ENSG00000101290/ENSG00000143772/ENSG00000149311/ENSG00000115020/ENSG00000111897/ENSG00000276293"
"BP"	"GO:0010092"	"specification of animal organ identity"	4	0.806267593443691	1.49111851223227	0.0442391683271523	0.0442391683271523	0.822391093598524	36	"tags=50%, list=3%, signal=48%"	"ENSG00000168036/ENSG00000113578"
"BP"	"GO:0006812"	"monoatomic cation transport"	125	-0.328185681336656	-1.3476336598878	0.0443090006523539	0.0443090006523539	0.822391093598524	193	"tags=26%, list=18%, signal=24%"	"ENSG00000182621/ENSG00000141367/ENSG00000205542/ENSG00000078549/ENSG00000117152/ENSG00000155097/ENSG00000131507/ENSG00000156113/ENSG00000135018/ENSG00000049759/ENSG00000120899/ENSG00000157087/ENSG00000133872/ENSG00000087250/ENSG00000114573/ENSG00000109572/ENSG00000198786/ENSG00000198727/ENSG00000198899/ENSG00000050438/ENSG00000198886/ENSG00000110955/ENSG00000017260/ENSG00000136717/ENSG00000198938/ENSG00000144406/ENSG00000198216/ENSG00000198804/ENSG00000008710/ENSG00000127914/ENSG00000069424/ENSG00000198712/ENSG00000154096"
"BP"	"GO:0071702"	"organic substance transport"	265	0.230799405990838	1.19831700370002	0.0446138890699756	0.0446138890699756	0.822391093598524	155	"tags=19%, list=15%, signal=22%"	"ENSG00000087470/ENSG00000131095/ENSG00000147588/ENSG00000148672/ENSG00000070214/ENSG00000091039/ENSG00000171885/ENSG00000123560/ENSG00000168036/ENSG00000152661/ENSG00000138760/ENSG00000120451/ENSG00000203879/ENSG00000170540/ENSG00000137501/ENSG00000135829/ENSG00000168710/ENSG00000112851/ENSG00000127022/ENSG00000018189/ENSG00000155657/ENSG00000197386/ENSG00000048707/ENSG00000134108/ENSG00000058668/ENSG00000175216/ENSG00000152332/ENSG00000152061/ENSG00000112531/ENSG00000145087/ENSG00000132872/ENSG00000115020/ENSG00000155980/ENSG00000128989/ENSG00000139644/ENSG00000134243/ENSG00000107758/ENSG00000125814/ENSG00000005893/ENSG00000164715/ENSG00000143669/ENSG00000083097/ENSG00000039319/ENSG00000173273/ENSG00000109472/ENSG00000111540/ENSG00000197860/ENSG00000095637/ENSG00000080493/ENSG00000157764/ENSG00000138757"
"MF"	"GO:0019902"	"phosphatase binding"	22	0.456889476815356	1.46370944516368	0.0451841298154118	0.0451841298154118	0.822391093598524	122	"tags=32%, list=11%, signal=29%"	"ENSG00000166068/ENSG00000168036/ENSG00000137501/ENSG00000023516/ENSG00000058668/ENSG00000128989/ENSG00000107758"
"CC"	"GO:0005684"	"U2-type spliceosomal complex"	5	-0.769430407863167	-1.51920650015593	0.0452684579048885	0.0452684579048885	0.822391093598524	212	"tags=60%, list=20%, signal=48%"	"ENSG00000108848/ENSG00000104852/ENSG00000167978"
"BP"	"GO:0006575"	"cellular modified amino acid metabolic process"	5	0.750283991688087	1.52891975671221	0.045368897591567	0.045368897591567	0.822391093598524	128	"tags=60%, list=12%, signal=53%"	"ENSG00000091039/ENSG00000164733/ENSG00000111897"
"BP"	"GO:0071384"	"cellular response to corticosteroid stimulus"	4	-0.798431659716598	-1.47167467993763	0.0454545454545455	0.0454545454545455	0.822391093598524	3	"tags=75%, list=0%, signal=75%"	"ENSG00000168309/ENSG00000153187/ENSG00000198840"
"BP"	"GO:0071385"	"cellular response to glucocorticoid stimulus"	4	-0.798431659716598	-1.47167467993763	0.0454545454545455	0.0454545454545455	0.822391093598524	3	"tags=75%, list=0%, signal=75%"	"ENSG00000168309/ENSG00000153187/ENSG00000198840"
"CC"	"GO:0098850"	"extrinsic component of synaptic vesicle membrane"	5	-0.759390856480559	-1.49938384749853	0.0456204379562044	0.0456204379562044	0.822391093598524	169	"tags=60%, list=16%, signal=51%"	"ENSG00000155097/ENSG00000114573/ENSG00000136717"
"BP"	"GO:0099505"	"regulation of presynaptic membrane potential"	8	-0.659349695229547	-1.50691934359421	0.0459363957597173	0.0459363957597173	0.822391093598524	64	"tags=38%, list=6%, signal=36%"	"ENSG00000125675/ENSG00000164418/ENSG00000204681"
"BP"	"GO:0043001"	"Golgi to plasma membrane protein transport"	8	-0.651645006529557	-1.48931056251432	0.0459363957597173	0.0459363957597173	0.822391093598524	165	"tags=62%, list=16%, signal=53%"	"ENSG00000123983/ENSG00000115306/ENSG00000127603/ENSG00000144674/ENSG00000017260"
"BP"	"GO:0060236"	"regulation of mitotic spindle organization"	8	-0.675668130399998	-1.54421452366854	0.0459538334904877	0.0459538334904877	0.822391093598524	189	"tags=50%, list=18%, signal=41%"	"ENSG00000141367/ENSG00000204843/ENSG00000154429/ENSG00000008710"
"BP"	"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	58	0.33184749712014	1.34988374881938	0.0459801545625277	0.0459801545625277	0.822391093598524	180	"tags=29%, list=17%, signal=26%"	"ENSG00000091039/ENSG00000168036/ENSG00000109458/ENSG00000113578/ENSG00000177570/ENSG00000178568/ENSG00000112851/ENSG00000182985/ENSG00000134243/ENSG00000276293/ENSG00000148082/ENSG00000095637/ENSG00000157764/ENSG00000102606/ENSG00000107372/ENSG00000150867/ENSG00000103994"
"MF"	"GO:0030594"	"neurotransmitter receptor activity"	14	-0.563847826791085	-1.4985000816449	0.0462328767123288	0.0462328767123288	0.822391093598524	143	"tags=43%, list=13%, signal=38%"	"ENSG00000166206/ENSG00000176884/ENSG00000120899/ENSG00000125675/ENSG00000164418/ENSG00000204681"
"BP"	"GO:0051453"	"regulation of intracellular pH"	14	-0.562617385199692	-1.49523002057957	0.0462328767123288	0.0462328767123288	0.822391093598524	114	"tags=36%, list=11%, signal=32%"	"ENSG00000114573/ENSG00000109572/ENSG00000050438/ENSG00000110955/ENSG00000172869"
"BP"	"GO:0015740"	"C4-dicarboxylate transport"	5	0.749030495119457	1.52636539637668	0.0466935137473804	0.0466935137473804	0.822391093598524	6	"tags=20%, list=1%, signal=20%"	"ENSG00000131095"
"BP"	"GO:0048645"	"animal organ formation"	5	0.748324210090758	1.52492613718121	0.0466935137473804	0.0466935137473804	0.822391093598524	36	"tags=40%, list=3%, signal=39%"	"ENSG00000168036/ENSG00000113578"
"BP"	"GO:0002429"	"immune response-activating cell surface receptor signaling pathway"	18	-0.528595872622978	-1.50268872563865	0.0469216834308329	0.0469216834308329	0.822391093598524	68	"tags=33%, list=6%, signal=32%"	"ENSG00000169398/ENSG00000149269/ENSG00000005339/ENSG00000056586/ENSG00000149091/ENSG00000154096"
"CC"	"GO:0005750"	"mitochondrial respiratory chain complex III"	3	-0.839626065858365	-1.41581901825667	0.0473097033467934	0.0473097033467934	0.822391093598524	92	"tags=100%, list=9%, signal=92%"	"ENSG00000198727/ENSG00000198804"
"CC"	"GO:0045275"	"respiratory chain complex III"	3	-0.839626065858365	-1.41581901825667	0.0473097033467934	0.0473097033467934	0.822391093598524	92	"tags=100%, list=9%, signal=92%"	"ENSG00000198727/ENSG00000198804"
